"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(8800 (0,1) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (kN)","Strain(8800 (0,1):Axial Strain) (%)","Strain(8800 (0,1):Transverse Strain) (%)",
70.738,65.518,1,1,2,0,35.7566817996443,3.17085050046444,5.21810510162857,2.27949817005791,
70.748,65.528,1,1,2,0,35.7563845214666,3.16998213529587,5.21894589966238,2.27954034154649,
70.759,65.539,1,1,2,0,35.7594712971314,3.17133031785488,5.22024267323602,2.27973288208021,
70.769,65.549,1,1,2,0,35.7597037552553,3.17193828523159,5.22093706735877,2.27976426221144,
70.78,65.56,1,1,2,0,35.7601530252833,3.17086838185787,5.22199914763985,2.28017759959614,
70.79,65.57,1,1,2,0,35.7617958783706,3.16978320479393,5.22294313621659,2.28108350564712,
70.801,65.581,1,1,2,0,35.7619344591753,3.16953882575035,5.22383459819927,2.281479662055,
70.811,65.591,1,1,2,0,35.7626273631985,3.17153185606003,5.22510082439198,2.28288069262004,
70.822,65.602,1,1,2,0,35.7631258070604,3.17176654934883,5.22643187063692,2.28339186217859,
70.832,65.612,1,1,2,0,35.7636980116731,3.17045003175735,5.22757143695745,2.28419056461382,
70.843,65.623,1,1,2,0,35.7648334802015,3.17022427916527,5.22807397862675,2.28476250655322,
70.854,65.634,1,1,2,0,35.7654325069055,3.1708724796772,5.23006179356182,2.28492636479504,
70.864,65.644,1,1,2,0,35.7665411533426,3.17010246217251,5.23111977602351,2.28475995070542,
70.875,65.655,1,1,2,0,35.7672072352746,3.17023582756519,5.23268253532872,2.28553423059508,
70.885,65.665,1,1,2,0,35.7679336669119,3.17146219313145,5.23385935455283,2.28669486947606,
70.896,65.676,1,1,2,0,35.7693172397841,3.17178666591644,5.23521014483666,2.28723031958864,
70.906,65.686,1,1,2,0,35.7703230682049,3.1711257994175,5.23633331987962,2.28886066649732,
70.917,65.697,1,1,2,0,35.7708684507264,3.17007377743721,5.23742408489646,2.2892149353997,
70.927,65.707,1,1,2,0,35.7716574672432,3.17066349089146,5.23876928724476,2.28919122281184,
70.938,65.718,1,1,2,0,35.7733740810814,3.1717162579298,5.23961530068508,2.28937112609814,
70.948,65.728,1,1,2,0,35.7737965290181,3.17215584218502,5.24072916250214,2.2894841513672,
70.959,65.739,1,1,2,0,35.7759937053241,3.17122042179108,5.24197378201077,2.29037188250054,
70.969,65.749,1,1,2,0,35.7761121695603,3.1701035797596,5.24324671372612,2.29154743049365,
70.98,65.76,1,1,2,0,35.7770352965332,3.17004881799221,5.24430134342649,2.29236913555902,
70.991,65.771,1,1,2,0,35.7785976833468,3.17082405090332,5.24557651031606,2.29287675532896,
71.001,65.781,1,1,2,0,35.7779964214686,3.17122787237167,5.24670415570744,2.29345622282019,
71.012,65.792,1,1,2,0,35.7789933091924,3.17086093127728,5.24795697085486,2.29392877067876,
71.022,65.802,1,1,2,0,35.7805445201347,3.17167155444622,5.24894715303203,2.29431853746715,
71.033,65.813,1,1,2,0,35.7804081745043,3.17144431173801,5.24996229465461,2.29460294652986,
71.043,65.823,1,1,2,0,35.7811949558468,3.16954031586647,5.2511763667823,2.29546838499079,
71.054,65.834,1,1,2,0,35.7823170133296,3.17057259380817,5.25224850534735,2.29614412274888,
71.064,65.844,1,1,2,0,35.7833496638416,3.17135192453861,5.25381536247196,2.297081124948,
71.075,65.855,1,1,2,0,35.7841386803584,3.17218862473965,5.25473923448076,2.29755835852753,
71.085,65.865,1,1,2,0,35.7852585026669,3.17041985690594,5.25552527074631,2.29831872324586,
71.096,65.876,1,1,2,0,35.7861257502831,3.17017026245594,5.25695280201152,2.29892559510509,
71.107,65.887,1,1,2,0,35.7871695766665,3.17081026732922,5.25829688677271,2.29952920115881,
71.117,65.897,1,1,2,0,35.7884436259995,3.17065306007862,5.25966332327605,2.30021459434189,
71.128,65.908,1,1,2,0,35.7904932808037,3.17026861011982,5.26094594074633,2.30136571978943,
71.138,65.918,1,1,2,0,35.7903926979616,3.17099280655384,5.26174427047007,2.30116437577998,
71.149,65.929,1,1,2,0,35.7909291397861,3.17128859460354,5.26279405729297,2.30205253288796,
71.159,65.939,1,1,2,0,35.7926032853132,3.17129231989384,5.26400067883995,2.30225501282976,
71.17,65.95,1,1,2,0,35.7928782117482,3.1703058630228,5.26510075708268,2.30252025303403,
71.18,65.96,1,1,2,0,35.7935688805971,3.17022800445557,5.26582718870251,2.3033345745391,
71.191,65.971,1,1,2,0,35.7940427375421,3.16960327327251,5.26684456549929,2.30367791009259,
71.201,65.981,1,1,2,0,35.795307846178,3.17199006676674,5.26774236047559,2.30468122234278,
71.212,65.992,1,1,2,0,35.7965237809801,3.17177958786488,5.26935578372967,2.30498096649225,
71.222,66.002,1,1,2,0,35.7964880181918,3.16940955817699,5.27013027159511,2.30568169476209,
71.233,66.013,1,1,2,0,35.7975743128863,3.16992476582527,5.27159542829294,2.30644532528594,
71.244,66.024,1,1,2,0,35.7984996750334,3.17038148641586,5.27329490575429,2.30702976248121,
71.254,66.034,1,1,2,0,35.8000397101044,3.17146591842175,5.27444974576529,2.30755413725335,
71.265,66.045,1,1,2,0,35.8001045301582,3.17016579210758,5.27544477081993,2.30816569483354,
71.275,66.055,1,1,2,0,35.8017473832455,3.17086912691593,5.2766055712955,2.30874374240933,
71.286,66.066,1,1,2,0,35.8022972361156,3.17233949899673,5.27764343718926,2.3092936756594,
71.296,66.076,1,1,2,0,35.8030862526323,3.17032635211945,5.27876698476125,2.30940968275088,
71.307,66.087,1,1,2,0,35.8042127804637,3.16942296922207,5.27975493176421,2.30975898194922,
71.317,66.097,1,1,2,0,35.8053482489921,3.17014753818512,5.28080918893554,2.31159379668131,
71.328,66.108,1,1,2,0,35.8065440672257,3.17079685628414,5.28202139841806,2.31207429606634,
71.338,66.118,1,1,2,0,35.8070201593449,3.17088477313519,5.28287113714873,2.31246860658415,
71.349,66.129,1,1,2,0,35.8081623333961,3.16979326307774,5.28380357732536,2.31246079704922,
71.36,66.14,1,1,2,0,35.8084506708767,3.16908173263073,5.28496847562032,2.31301030432466,
71.37,66.15,1,1,2,0,35.8104466814985,3.16917598247528,5.28558761887783,2.31264212025096,
71.381,66.161,1,1,2,0,35.8101896364576,3.1693447381258,5.28614231461215,2.31327128478261,
71.391,66.171,1,1,2,0,35.8109853584972,3.16931791603565,5.28776318844694,2.31490163169128,
71.402,66.182,1,1,2,0,35.8120649476689,3.16951051354408,5.28868706045575,2.31585041918856,
71.412,66.192,1,1,2,0,35.8126818557669,3.16954851150513,5.28963551938091,2.31637138616365,
71.423,66.203,1,1,2,0,35.8142353018835,3.16974371671677,5.29102058233604,2.31667056234694,
71.433,66.213,1,1,2,0,35.8146264573805,3.16795632243156,5.29180624607255,2.31662739691755,
71.444,66.224,1,1,2,0,35.8150913736284,3.16771641373634,5.29307358985237,2.31741033829139,
71.454,66.234,1,1,2,0,35.8167565784584,3.17082479596138,5.29409431941048,2.3174126101561,
71.465,66.245,1,1,2,0,35.8165844700397,3.1705267727375,5.29530429371878,2.31855663602643,
71.475,66.255,1,1,2,0,35.817518772884,3.16752530634403,5.29639207850333,2.3190076011703,
71.486,66.266,1,1,2,0,35.818909051279,3.1684722751379,5.29743664991974,2.31963875358357,
71.497,66.277,1,1,2,0,35.8193873785724,3.16831357777119,5.29904150500599,2.3210771279247,
71.507,66.287,1,1,2,0,35.8202993296739,3.1703032553196,5.29980705217457,2.32149642895425,
71.518,66.298,1,1,2,0,35.8214392685509,3.1693696975708,5.30183212001322,2.32224444040826,
71.528,66.308,1,1,2,0,35.8223959231378,3.16947288811207,5.30332670650487,2.32207987220871,
71.539,66.319,1,1,2,0,35.8227200234067,3.17008346319199,5.30405425571181,2.32246452730152,
71.549,66.329,1,1,2,0,35.8233436370276,3.1698651611805,5.30563154364941,2.32337426712419,
71.56,66.34,1,1,2,0,35.8246825064144,3.17005068063736,5.30651667263849,2.32398057101724,
71.57,66.35,1,1,2,0,35.8254536415371,3.16934622824192,5.30783691554139,2.32503414827402,
71.581,66.361,1,1,2,0,35.8267165149988,3.16954106092453,5.309320698691,2.32554020613698,
71.591,66.371,1,1,2,0,35.8282632555926,3.17125990986824,5.31019837709936,2.32597981195733,
71.602,66.382,1,1,2,0,35.8299709287337,3.1700249761343,5.31160802697086,2.3268134443124,
71.613,66.393,1,1,2,0,35.8293920185981,3.16964089870453,5.31272077120081,2.3269240557252,
71.623,66.403,1,1,2,0,35.8303173807453,3.16879861056805,5.31360962548025,2.32797394120184,
71.634,66.414,1,1,2,0,35.8311533359217,3.16951386630535,5.31458937684442,2.32893181615794,
71.644,66.424,1,1,2,0,35.8328677145856,3.17051820456982,5.31606608194235,2.3291196709707,
71.655,66.435,1,1,2,0,35.8335248558206,3.16943041980267,5.3172972904057,2.32971376359097,
71.665,66.445,1,1,2,0,35.8348659603817,3.16971354186535,5.31782553657847,2.32982849275855,
71.676,66.456,1,1,2,0,35.8351274757711,3.16974781453609,5.31919905113349,2.3308877496771,
71.686,66.466,1,1,2,0,35.8359947233872,3.169259801507,5.3199180321726,2.33149561547714,
71.697,66.477,1,1,2,0,35.8365512817801,3.16873081028461,5.32090560664652,2.33220883900285,
71.707,66.487,1,1,2,0,35.8372106581893,3.16960141062737,5.3218719469654,2.33220940696903,
71.718,66.498,1,1,2,0,35.8386098772814,3.17023061215878,5.32308452897695,2.33253414163025,
71.729,66.509,1,1,2,0,35.8386277586755,3.17077152431011,5.32466628726299,2.33313646976007,
71.739,66.519,1,1,2,0,35.839381012404,3.16773690283298,5.32606997666991,2.33407517585772,
71.75,66.53,1,1,2,0,35.8403153152482,3.16787287592888,5.32678336977348,2.33480941413196,
71.76,66.54,1,1,2,0,35.8413502009345,3.16885747015476,5.32766626358834,2.33571461022522,
71.771,66.551,1,1,2,0,35.8423604997039,3.16952019929886,5.32917798641564,2.33621257457017,
71.781,66.561,1,1,2,0,35.8431003423868,3.16952355206013,5.33028178994874,2.33653943910455,
71.792,66.572,1,1,2,0,35.8448773059302,3.16973589360714,5.33201032467488,2.33729852589899,
71.802,66.582,1,1,2,0,35.8449890646436,3.1693696975708,5.33304409274924,2.33757384750288,
71.813,66.593,1,1,2,0,35.8465805087228,3.16901169717312,5.33432447504531,2.33851099169355,
71.823,66.603,1,1,2,0,35.8470007214853,3.16846072673798,5.3355124701405,2.33916216491452,
71.834,66.614,1,1,2,0,35.8473359976255,3.16857509315014,5.33650973036935,2.33969946091717,
71.844,66.624,1,1,2,0,35.8489363824018,3.17037999629974,5.33744179801694,2.34056603531045,
71.855,66.635,1,1,2,0,35.8502149020833,3.17082442343235,5.33889354366948,2.34089857950659,
71.866,66.646,1,1,2,0,35.8501612579009,3.16989310085773,5.33997350534428,2.34141287287911,
71.876,66.656,1,1,2,0,35.8525372481483,3.16779986023903,5.34146362148751,2.3421182868699,
71.887,66.667,1,1,2,0,35.8532346225201,3.16856577992439,5.34235247576694,2.34244756526053,
71.897,66.677,1,1,2,0,35.8539409375889,3.16991955041885,5.34324691798192,2.34297250799885,
71.908,66.688,1,1,2,0,35.854615960218,3.16956862807274,5.34400464204075,2.34346422471587,
71.918,66.698,1,1,2,0,35.8563482202761,3.16885076463223,5.34531519918871,2.34475152005414,
71.934,66.714,1,1,2,0,35.8570545353449,3.16959358751774,5.34668200822109,2.34496209351395,
71.944,66.724,1,1,2,0,35.8580201306289,3.16868089139462,5.34711637707684,2.34553857918276,
71.954,66.734,1,1,2,0,35.8583665826405,3.16763781011105,5.34850740049654,2.34609206222143,
71.965,66.745,1,1,2,0,35.8593992331525,3.16747054457664,5.34945921218303,2.3463582963665,
71.975,66.755,1,1,2,0,35.8597121575501,3.16886343061924,5.35061591483921,2.34692328072024,
71.986,66.766,1,1,2,0,35.8599066177115,3.16823720932007,5.35159566620338,2.34759589466436,
71.997,66.777,1,1,2,0,35.8612052539615,3.16833592951298,5.35319120806374,2.34819325309014,
72.007,66.787,1,1,2,0,35.8611136118165,3.16839963197708,5.35458856447705,2.34914317651977,
72.018,66.798,1,1,2,0,35.8622982541788,3.16883027553558,5.35569162295207,2.3499467066675,
72.028,66.808,1,1,2,0,35.8633890192218,3.16883139312267,5.35702415931315,2.35055031272121,
72.039,66.819,1,1,2,0,35.8654207926318,3.16721387207508,5.35804377128416,2.35082052262952,
72.049,66.829,1,1,2,0,35.8663260382106,3.16937901079655,5.35942324630375,2.3514262585564,
72.06,66.84,1,1,2,0,35.8667015474877,3.17014679312706,5.36073380345172,2.35194552163296,
72.07,66.85,1,1,2,0,35.8668691855578,3.16835232079029,5.36236697074469,2.35286207704974,
72.081,66.861,1,1,2,0,35.8691848261,3.16814482212067,5.36305726704804,2.3534587255178,
72.091,66.871,1,1,2,0,35.8699604315711,3.16781625151634,5.36391445635943,2.35414994035419,
72.102,66.882,1,1,2,0,35.8712836547381,3.16871255636215,5.36517211438432,2.35445309230071,
72.113,66.893,1,1,2,0,35.871732924766,3.16893421113491,5.36608145776072,2.3551159088283,
72.123,66.903,1,1,2,0,35.8719698532385,3.16892452538013,5.36774368231849,2.35542403047886,
72.134,66.914,1,1,2,0,35.8737199946907,3.16812582314014,5.36879272408332,2.35611368340827,
72.144,66.924,1,1,2,0,35.8735300048779,3.16806249320507,5.37000679621102,2.35676031289983,
72.155,66.935,1,1,2,0,35.874754880377,3.16790379583836,5.37113146137012,2.35724294215803,
72.165,66.945,1,1,2,0,35.8755841300306,3.16816791892052,5.37210972261814,2.35821345436154,
72.176,66.956,1,1,2,0,35.8760624573241,3.16774435341358,5.37325003399675,2.3591950419055,
72.186,66.966,1,1,2,0,35.8768581793637,3.16982492804527,5.37430093840676,2.35992984814591,
72.197,66.977,1,1,2,0,35.8777835415108,3.16987447440624,5.37587897140244,2.3604840411423,
72.207,66.987,1,1,2,0,35.8790061818357,3.16742770373821,5.37701034208418,2.36109034503535,
72.218,66.998,1,1,2,0,35.8802020000693,3.16726006567478,5.37885547839853,2.36145767715978,
72.229,67.009,1,1,2,0,35.8807518529394,3.16838100552559,5.3798050549108,2.36189898687866,
72.239,67.019,1,1,2,0,35.8820795464548,3.169259801507,5.38069726195156,2.36256932895808,
72.25,67.03,1,1,2,0,35.882763509781,3.16889397799969,5.38179361490394,2.36299516159866,
72.26,67.04,1,1,2,0,35.882788096698,3.16835716366768,5.38279497295219,2.3634289457657,
72.271,67.051,1,1,2,0,35.8844041276941,3.16854007542133,5.38391777546611,2.36439377830746,
72.281,67.061,1,1,2,0,35.8854948927371,3.16859781742096,5.38504542085749,2.36544522569108,
72.292,67.072,1,1,2,0,35.885785465392,3.16803269088268,5.38639397596711,2.3661510656565,
72.302,67.082,1,1,2,0,35.8862704982082,3.16826514899731,5.38705856776699,2.36607808200287,
72.313,67.093,1,1,2,0,35.8873031487203,3.16853374242783,5.38874947706052,2.36667558242019,
72.323,67.103,1,1,2,0,35.8890421143012,3.168910369277,5.39002352636298,2.36737432280841,
72.334,67.114,1,1,2,0,35.8893550386988,3.16808931529522,5.39116495532869,2.36753974295722,
72.344,67.124,1,1,2,0,35.8901485255641,3.1677920371294,5.3924770025928,2.36900481170863,
72.355,67.135,1,1,2,0,35.8915388039591,3.16801182925701,5.39359160946794,2.36952719859916,
72.366,67.146,1,1,2,0,35.892794971898,3.16886268556118,5.39477513421469,2.37015664711389,
72.376,67.156,1,1,2,0,35.8930497817646,3.16920801997185,5.39600448003285,2.37063075687944,
72.387,67.167,1,1,2,0,35.8942634813924,3.1688816845417,5.39672830394943,2.3710188197693,
72.397,67.177,1,1,2,0,35.8943238310976,3.16792614758015,5.39805786007822,2.37120213085266,
72.408,67.188,1,1,2,0,35.8956045859534,3.16813476383686,5.39908082481055,2.37190669289419,
72.418,67.198,1,1,2,0,35.8953587167839,3.16792353987694,5.40007175204579,2.37219067598227,
72.429,67.209,1,1,2,0,35.8967981690128,3.16790118813515,5.40120945572115,2.37300599142815,
72.439,67.219,1,1,2,0,35.8985416049422,3.16877514123917,5.40250883699804,2.3744250549193,
72.45,67.23,1,1,2,0,35.8991741592602,3.16960476338863,5.40383615795262,2.37456704646334,
72.46,67.24,1,1,2,0,35.8999072964203,3.16759198904037,5.40507220929342,2.37581799196633,
72.471,67.251,1,1,2,0,35.9013758059147,3.16706858575344,5.4062829286598,2.37597730647875,
72.482,67.262,1,1,2,0,35.9030700680102,3.16745117306709,5.40747874686474,2.37660462512032,
72.492,67.272,1,1,2,0,35.9033584054908,3.16903814673424,5.40871144544422,2.37686006790805,
72.503,67.283,1,1,2,0,35.9043128249035,3.1692985445261,5.40968933416321,2.3774544445114,
72.513,67.293,1,1,2,0,35.9045877513385,3.16768102347851,5.41047127260937,2.37795681059422,
72.524,67.304,1,1,2,0,35.9058036861405,3.16786579787731,5.41169801072428,2.3785935006777,
72.534,67.314,1,1,2,0,35.9065658805661,3.16730625927448,5.41254178899038,2.37992878915785,
72.545,67.325,1,1,2,0,35.9074241874852,3.1676147133112,5.4138840111064,2.38014873405957,
72.555,67.335,1,1,2,0,35.907406306091,3.1677607446909,5.41481645128302,2.38039934913481,
72.566,67.346,1,1,2,0,35.908671414727,3.16713415086269,5.41574516616928,2.3804828401627,
72.576,67.356,1,1,2,0,35.9092860876508,3.16800959408283,5.41683183336673,2.38142183024344,
72.587,67.367,1,1,2,0,35.9106003701207,3.16835679113865,5.41850076344715,2.38194137730309,
72.597,67.377,1,1,2,0,35.9106897770914,3.16673442721367,5.41961723296746,2.38277713953131,
72.608,67.388,1,1,2,0,35.9122901618677,3.16596329212189,5.42073109478452,2.3838281609403,
72.619,67.399,1,1,2,0,35.9131663501809,3.16680297255516,5.4220282408872,2.38405506342768,
72.629,67.409,1,1,2,0,35.9137787879305,3.16864140331745,5.42293534908939,2.38444440424143,
72.64,67.42,1,1,2,0,35.9149522544214,3.16754020750523,5.42433345056077,2.38516089357266,
72.65,67.43,1,1,2,0,35.9158731462201,3.16661633551121,5.42531022169266,2.38558516430626,
72.661,67.441,1,1,2,0,35.9168521525497,3.1669769436121,5.42643823961308,2.3860105709722,
72.671,67.451,1,1,2,0,35.9175718786641,3.16817499697208,5.42763256770188,2.38619544396254,
72.682,67.462,1,1,2,0,35.9178356292278,3.16779911518097,5.4289259885142,2.38690966142907,
72.692,67.472,1,1,2,0,35.9191052082123,3.1669907271862,5.42982266590338,2.38857891402081,
72.703,67.483,1,1,2,0,35.9193667236017,3.16739901900291,5.43112875270292,2.3892272474109,
72.713,67.493,1,1,2,0,35.9208911124528,3.16766910254955,5.43261402596868,2.39001984420974,
72.724,67.504,1,1,2,0,35.921642131007,3.16711738705635,5.43414847306717,2.39081755270416,
72.735,67.515,1,1,2,0,35.9229519431283,3.16699557006359,5.43549069518318,2.39110636350473,
72.745,67.525,1,1,2,0,35.9232648675259,3.16737815737724,5.43637023623672,2.39145963846631,
72.756,67.536,1,1,2,0,35.9246931438835,3.16782966256142,5.43697075304244,2.39181632122494,
72.766,67.546,1,1,2,0,35.9259001379885,3.16863842308521,5.43851302325068,2.39202362887924,
72.777,67.557,1,1,2,0,35.9278603858219,3.16746011376381,5.43966376544229,2.39299740688827,
72.787,67.567,1,1,2,0,35.9288237459317,3.16655188798904,5.44042707743666,2.393983112187,
72.798,67.578,1,1,2,0,35.9292730159596,3.16723808646202,5.44176520173327,2.39443521326322,
72.808,67.588,1,1,2,0,35.9300240345138,3.16750258207321,5.44252031808885,2.39540955923843,
72.819,67.599,1,1,2,0,35.9305716522096,3.16610597074032,5.44345722861391,2.39611866500937,
72.829,67.609,1,1,2,0,35.9320178099613,3.16646210849285,5.44403278597423,2.3957367077559,
72.84,67.62,1,1,2,0,35.9325363703916,3.16667817533016,5.44499763617697,2.39621493527623,
72.85,67.63,1,1,2,0,35.9325319000431,3.16559858620167,5.44585668813354,2.39618085730566,
72.861,67.641,1,1,2,0,35.933396912485,3.16506288945675,5.44720338059798,2.39666703635245,
72.872,67.652,1,1,2,0,35.9347447225689,3.16490046679974,5.44870541767035,2.39761128012032,
72.882,67.662,1,1,2,0,35.9347201356519,3.16644385457039,5.4502342768333,2.39897780674017,
72.893,67.673,1,1,2,0,35.936669207614,3.16707454621792,5.45092457313665,2.39991495093084,
72.903,67.683,1,1,2,0,35.9366401503485,3.16448248922825,5.45175456782843,2.40011146722779,
72.914,67.694,1,1,2,0,35.9373710523343,3.16497832536697,5.45320854865518,2.40063711992383,
72.924,67.704,1,1,2,0,35.9381354819342,3.1662967056036,5.45382508420944,2.40068085331939,
72.935,67.715,1,1,2,0,35.9388619135714,3.16630303859711,5.45510248627322,2.40125080737717,
72.945,67.725,1,1,2,0,35.9405226480529,3.1669557094574,5.45642310170516,2.40178213973497,
